,sample_name,legend,xmin,ymin,width,height
0,graph4015.png,['genesiac'],772,191,78,17
0,graph4016.png,['micromotoscope'],732,126,116,17
0,graph4017.png,"['S', 'p', 'crackhemp', 'underchurched']",747,176,108,62
0,graph4018.png,"['K', 'N', 'b', 'celosias']",774,207,74,77
0,graph4019.png,"['motivator', 'pozzolana', 'aluconidae', 'sciaridae']",759,215,88,62
0,graph4020.png,"['B', 'companiable', 'euryalus', 'thalassophilous']",157,127,111,62
0,graph4021.png,"['shedding', 'dooring', 'actinotherapeutics', 'anolyte']",435,135,126,62
0,graph4022.png,"['fellahin', 'inconsolate', 'esterization']",748,221,92,62
0,graph4023.png,"['telefacsimile', 'mariculture', 'wapacut', 'greaseball']",135,199,97,77
0,graph4024.png,"['H', 'd', 'nonemotionalism', 'trifolium']",710,167,119,77
0,graph4025.png,"['overbumptiously', 'hicks', 'gingkoes']",720,182,117,62
0,graph4026.png,['coseys'],777,276,68,17
0,graph4027.png,"['R', 'explainingly']",763,194,94,32
0,graph4028.png,"['limnoria', 'resupination', 'phagedenical']",734,127,100,62
0,graph4029.png,"['W', 'wo']",158,135,48,47
0,graph4030.png,"['v', 'x', 'deferrable', 'redely']",140,218,85,62
0,graph4031.png,[],,,,
0,graph4032.png,"['y', 'outcast', 'rainier']",776,217,71,62
0,graph4033.png,[],,,,
0,graph4034.png,"['o', 'W', 'intervertebra', 'booked']",135,175,99,62
0,graph4035.png,"['N', 'N', 'unbuyable']",747,127,86,62
0,graph4036.png,[],,,,
0,graph4037.png,['beaked'],138,194,70,32
0,graph4038.png,[],,,,
0,graph4039.png,[],,,,
0,graph4040.png,"['overmeanness', 'tyrannising', 'alienigenate']",128,224,106,62
0,graph4041.png,[],,,,
0,graph4042.png,"['S', 'm', 'W', 'photosynthate']",740,219,106,77
0,graph4043.png,"['q', 'extrospective']",756,197,101,32
0,graph4044.png,['tugboats'],460,259,78,17
0,graph4045.png,"['u', 'P', 'l', 'phallism']",464,199,77,77
0,graph4046.png,"['martaban', 'surjective']",749,181,82,47
0,graph4047.png,"['q', 'serotherapy']",152,195,93,32
0,graph4048.png,"['komondors', 'cleanlier']",444,133,88,32
0,graph4049.png,['fistic'],788,121,58,17
0,graph4050.png,"['y', 'bipyramid', 'obtemper']",144,144,84,47
0,graph4051.png,"['catti', 'guanos', 'jigaboo']",140,226,84,62
0,graph4052.png,"['p', 'retreating']",744,199,83,32
0,graph4053.png,['harmattan'],144,126,86,17
0,graph4054.png,[],,,,
0,graph4055.png,"['U', 'atrociousness', 'apnoeic', 'ophichthyidae']",153,184,104,62
0,graph4056.png,"['R', 'm', 'word', 'subtonics']",469,206,81,77
0,graph4057.png,['alkalemia'],755,273,82,17
0,graph4058.png,['caballeria'],767,188,82,17
0,graph4059.png,"['v', 'clubhouse', 'eject']",765,249,85,47
0,graph4060.png,"['nonmaliciousness', 'prerespectability']",130,118,122,47
0,graph4061.png,"['unquoting', 'restorability']",448,243,93,47
0,graph4062.png,"['b', 'phantasts', 'beachward', 'myringa']",748,164,88,62
0,graph4063.png,"['chromatin', 'verzino']",767,245,84,32
0,graph4064.png,['melinis'],125,137,70,17
0,graph4065.png,"['K', 'S', 'thirstproof', 'leangle']",470,220,86,62
0,graph4066.png,"['mayorship', 'solist', 'patefaction']",154,247,90,47
0,graph4067.png,['tikis'],470,272,55,17
0,graph4068.png,['condoler'],779,269,77,17
0,graph4069.png,"['nonresidents', 'oenomania', 'nervous']",129,118,98,62
0,graph4070.png,"['h', 'b', 'grat']",128,131,54,47
0,graph4071.png,"['Z', 'L', 'stomenorrhagia']",721,172,112,47
0,graph4072.png,"['b', 'Q', 'S', 'niton']",775,217,60,62
0,graph4073.png,['toponeurosis'],742,185,98,32
0,graph4074.png,"['p', 'phrenetically']",433,249,98,47
0,graph4075.png,['japaconitin'],144,131,89,32
0,graph4076.png,"['b', 'paranoidism']",126,125,95,32
0,graph4077.png,"['infuscate', 'ensilaging', 'visita']",770,132,85,47
0,graph4078.png,['bosporian'],755,122,83,32
0,graph4079.png,"['w', 'G', 'P', 'decanically']",167,128,90,62
0,graph4080.png,"['skyrocketing', 'sliest', 'halpace', 'hemiprismatic']",435,205,105,77
0,graph4081.png,"['unprocessed', 'arseniasis', 'foveae', 'minnies']",744,181,97,62
0,graph4082.png,['raffishly'],778,185,74,32
0,graph4083.png,['creophagism'],138,259,98,17
0,graph4084.png,"['z', 'unrosined', 'revanchism']",736,188,91,47
0,graph4085.png,['kb'],791,124,46,17
0,graph4086.png,[],,,,
0,graph4087.png,"['yardage', 'devastatingly', 'prelatist', 'gault']",449,131,101,62
0,graph4088.png,"['caramels', 'sharrag', 'conductance']",435,135,97,47
0,graph4089.png,['lactocitrate'],740,190,90,32
0,graph4090.png,"['hydrophyllium', 'wagonages', 'tulip']",731,179,105,47
0,graph4091.png,"['duplicities', 'metages']",145,129,85,47
0,graph4092.png,"['f', 'bootlicks', 'fjarding', 'nomenclator']",756,165,96,77
0,graph4093.png,['qasida'],760,195,73,32
0,graph4094.png,['extracurriculum'],140,126,112,17
0,graph4095.png,"['O', 'narrates']",154,197,76,32
0,graph4096.png,"['apneusis', 'bismosol']",450,117,78,47
0,graph4097.png,"['x', 'stirks', 'herbs']",792,238,62,47
0,graph4098.png,"['F', 'cirripeds']",157,196,77,32
0,graph4099.png,"['D', 'r', 'polytropic']",133,134,83,62
0,graph4100.png,[],,,,
0,graph4101.png,"['h', 'B', 'indorsed', 'jobmaster']",157,117,84,62
0,graph4102.png,"['G', 'Q', 'sylvites']",467,217,72,62
0,graph4103.png,"['o', 'ecuadoran', 'occurrent', 'availability']",443,209,88,77
0,graph4104.png,"['subcutis', 'subintelligential', 'mohammedize']",723,168,113,62
0,graph4105.png,['cosmographically'],120,190,120,17
0,graph4106.png,"['P', 'zerma']",464,130,65,47
0,graph4107.png,"['c', 'unjusticiable']",135,253,97,32
0,graph4108.png,['gullish'],771,193,67,32
0,graph4109.png,"['athletics', 'multiply', 'brucite', 'fissure']",456,202,77,77
0,graph4110.png,['corinthianism'],739,262,101,32
0,graph4111.png,[],,,,
0,graph4112.png,"['tyrannically', 'critize', 'commandos']",751,177,94,62
0,graph4113.png,"['v', 'hyp']",481,239,53,47
0,graph4114.png,"['f', 'h', 'amini']",469,237,62,47
0,graph4115.png,"['gobiesocidae', 'coinheres', 'cacotopia', 'overaptness']",438,207,99,77
0,graph4116.png,"['flaunched', 'khmer']",763,249,83,47
0,graph4117.png,"['g', 'fosslology', 'swingier', 'beeswings']",140,221,86,62
0,graph4118.png,"['v', 'w', 'd', 'keelbill']",141,212,69,77
0,graph4119.png,"['o', 'terebras']",137,128,76,32
0,graph4120.png,"['quinquelobate', 'lavender']",444,137,105,32
0,graph4121.png,['antiplethoric'],430,127,97,32
0,graph4122.png,"['y', 'zygopterid', 'monobromacetone']",727,186,127,47
0,graph4123.png,"['h', 'cyanids']",774,134,81,47
0,graph4124.png,"['s', 'F', 'numbest']",146,230,78,47
0,graph4125.png,"['U', 'C', 'cyborgs', 'shrimpy']",132,126,74,77
0,graph4126.png,"['o', 'M', 'U', 'nutritive']",438,216,82,77
0,graph4127.png,"['n', 'consulted', 'gazpachos', 'bivalves']",133,233,87,62
0,graph4128.png,"['vaginulate', 'gaudiness']",743,136,86,32
0,graph4129.png,"['reburn', 'rumbaing']",765,192,82,32
0,graph4130.png,"['didelphis', 'mozette']",769,181,87,47
0,graph4131.png,"['Q', 'filibusterous']",140,240,95,47
0,graph4132.png,"['hobbet', 'upswelling', 'ballhawks']",469,236,87,47
0,graph4133.png,['unemotionalness'],721,190,118,32
0,graph4134.png,['antihemophilic'],127,261,107,17
0,graph4135.png,"['n', 'asperges', 'stobball']",440,118,79,62
0,graph4136.png,"['G', 'unskaithed', 'unvulgar']",436,242,89,47
0,graph4137.png,"['H', 'p', 'Z', 'zenithwards']",754,159,94,77
0,graph4138.png,"['monogenism', 'grypanian', 'embroglios']",433,225,98,62
0,graph4139.png,"['U', 'tatterdemalions', 'logicianer']",742,182,112,47
0,graph4140.png,"['advanceable', 'venner', 'buhrmill']",759,133,97,62
0,graph4141.png,"['nonspiritedly', 'botchiest', 'protopattern', 'brairded']",758,132,98,62
0,graph4142.png,"['E', 'j', 'd', 'mayings']",144,218,76,77
0,graph4143.png,['golf'],772,124,63,32
0,graph4144.png,"['n', 'n', 'tetrad', 'snowshine']",140,163,86,77
0,graph4145.png,['abomasusi'],768,115,87,17
0,graph4146.png,['splanchnodynia'],745,276,112,17
0,graph4147.png,"['strugglers', 'termitid', 'superplease']",743,131,94,47
0,graph4148.png,['cabooses'],768,139,80,32
0,graph4149.png,"['c', 'i', 'refuel']",138,130,63,62
0,graph4150.png,['frivolities'],769,121,80,17
0,graph4151.png,"['N', 'U', 'matriherital', 'knars']",748,207,92,77
0,graph4152.png,"['e', 'beehive', 'classily', 'inhered']",757,136,74,77
0,graph4153.png,"['M', 'D', 'isopoly']",129,234,69,47
0,graph4154.png,"['wineconner', 'centiare']",136,185,91,32
0,graph4155.png,"['k', 'X', 'suchlike', 'poltophagic']",755,175,92,77
0,graph4156.png,"['v', 'punkling', 'superfantastically']",450,245,122,47
0,graph4157.png,"['misly', 'embarrassment']",722,129,112,47
0,graph4158.png,[],,,,
0,graph4159.png,"['g', 'gerbe']",153,244,63,47
0,graph4160.png,['brigandism'],129,124,89,32
0,graph4161.png,"['z', 'k', 'o', 'unhandily']",751,171,83,62
0,graph4162.png,[],,,,
0,graph4163.png,['refashioner'],765,198,90,17
0,graph4164.png,"['i', 'unzealousness']",459,232,107,47
0,graph4165.png,"['H', 'graphologies']",737,195,98,32
0,graph4166.png,['motormen'],761,271,85,17
0,graph4167.png,"['a', 'hydatidiform']",737,243,97,47
0,graph4168.png,"['H', 'zori']",801,121,52,32
0,graph4169.png,['subrace'],758,187,74,32
0,graph4170.png,"['h', 'd', 'dothiorella']",751,240,87,47
0,graph4171.png,[],,,,
0,graph4172.png,"['flannelmouths', 'faddier']",450,248,105,32
0,graph4173.png,"['G', 'cussos']",758,191,74,47
0,graph4174.png,"['i', 'melicitose', 'rebirth']",132,182,85,47
0,graph4175.png,"['irrate', 'preallowance', 'albumosuria', 'whirlbone']",150,232,100,62
0,graph4176.png,"['H', 'pericapsular']",142,181,95,47
0,graph4177.png,"['h', 'B', 't', 'pseudopore']",136,143,92,62
0,graph4178.png,['rigsmaal'],755,204,77,17
0,graph4179.png,"['buckling', 'mineralizing', 'isocyanuric']",750,123,95,62
0,graph4180.png,"['ibota', 'jennifer']",462,140,78,47
0,graph4181.png,"['k', 'R', 'labiovelarisation', 'turk']",144,125,115,77
0,graph4182.png,"['M', 'peritoneum', 'overmelodiously', 'nondirigibility']",145,169,115,77
0,graph4183.png,"['A', 'accusing', 'tetraphalangeate']",133,133,120,62
0,graph4184.png,['ulcery'],784,137,65,17
0,graph4185.png,['dredge'],113,246,69,32
0,graph4186.png,"['estral', 'gensengs', 'alabastoi']",750,180,82,47
0,graph4187.png,"['nonmortally', 'organistrum']",761,246,94,47
0,graph4188.png,"['ingloriously', 'rescued']",741,122,91,32
0,graph4189.png,"['amaranthoid', 'diestocks']",749,246,97,47
0,graph4190.png,"['c', 'V', 'enstatolite', 'tongas']",756,173,87,77
0,graph4191.png,"['batlike', 'malorganization']",434,251,113,32
0,graph4192.png,"['mercurized', 'knotgrass']",755,185,89,47
0,graph4193.png,"['L', 'snafu']",787,188,62,32
0,graph4194.png,['crusty'],787,246,65,32
0,graph4195.png,"['decuries', 'grue', 'sphenotemporal']",143,131,115,62
0,graph4196.png,"['A', 'R', 'k', 'caprin']",791,163,65,77
0,graph4197.png,"['S', 'R', 'R', 'cumacea']",142,136,79,62
0,graph4198.png,"['H', 'C', 'siddhi']",148,145,64,47
0,graph4199.png,"['woons', 'hippie']",151,189,78,47
0,graph4200.png,"['W', 'i', 'pearleyed', 'superinformal']",427,133,103,77
0,graph4201.png,"['necrophagia', 'varificatory', 'scrams', 'pawpaw']",156,184,95,62
0,graph4202.png,"['metallification', 'dividivis', 'underjawed', 'solution']",442,207,104,77
0,graph4203.png,['inflexibility'],742,201,88,32
0,graph4204.png,"['a', 'Z', 'h', 'fissipedal']",752,135,82,77
0,graph4205.png,['antiskidding'],151,205,94,17
0,graph4206.png,"['R', 'depreciate']",763,197,87,32
0,graph4207.png,['saite'],475,121,58,32
0,graph4208.png,"['F', 'E', 'verset', 'diakinesis']",773,176,83,62
0,graph4209.png,"['oviparously', 'prepuberal', 'orthogonal']",745,179,91,47
0,graph4210.png,['ebriosity'],777,133,77,32
0,graph4211.png,"['N', 'thenceforward']",456,262,106,32
0,graph4212.png,"['K', 'f', 'j', 'brachyprosopic']",743,176,109,62
0,graph4213.png,['tawnier'],135,121,71,32
0,graph4214.png,"['pinnatilobate', 'gedanken', 'subtonics']",157,171,99,62
0,graph4215.png,['kiddies'],461,122,69,32
0,graph4216.png,"['W', 'A', 'I', 'sectarians']",748,178,85,77
0,graph4217.png,"['forehanded', 'unmetaphorical', 'weatherglass']",723,173,112,62
0,graph4218.png,['prisonlike'],145,190,82,32
0,graph4219.png,"['P', 'L', 'lustrational']",749,174,90,62
0,graph4220.png,"['peelism', 'ireos', 'epidemy', 'catabolin']",163,214,80,62
0,graph4221.png,"['gypsumed', 'filmsetting']",759,191,87,47
0,graph4222.png,"['m', 'Y', 'g', 'artifice']",763,216,69,77
0,graph4223.png,"['B', 'equiproportional']",128,127,115,47
0,graph4224.png,"['w', 'bunning']",131,185,75,32
0,graph4225.png,['unactually'],127,193,93,32
0,graph4226.png,"['n', 'l', 'n', 'widdles']",784,167,71,77
0,graph4227.png,"['heartsmitten', 'sulphury', 'decanate']",155,171,98,62
0,graph4228.png,"['H', 'scabish']",130,239,71,47
0,graph4229.png,"['L', 'ami', 'flinchingly']",770,231,85,62
0,graph4230.png,[],,,,
0,graph4231.png,"['G', 'ibolium']",123,200,71,32
0,graph4232.png,"['T', 'S', 'plosive', 'glycerinating']",741,157,99,77
0,graph4233.png,"['z', 'O', 'aigialosaur']",136,122,88,62
0,graph4234.png,['manavel'],144,187,77,17
0,graph4235.png,"['crescendi', 'apropos', 'shanks', 'figurants']",772,163,81,62
0,graph4236.png,"['m', 'predevise', 'lackerer', 'tachyphrenia']",730,178,99,62
0,graph4237.png,[],,,,
0,graph4238.png,"['E', 'oilless', 'largemouth']",436,249,91,47
0,graph4239.png,"['mobbishly', 'signatures']",143,117,86,47
0,graph4240.png,"['Y', 'fusicladium', 'blaubok']",762,129,91,47
0,graph4241.png,"['shrimpiest', 'intensate', 'vampyrella']",434,130,89,47
0,graph4242.png,['preimagining'],154,258,99,32
0,graph4243.png,"['c', 'symphyses', 'triarch', 'supereligibility']",750,165,106,77
0,graph4244.png,"['unhumorously', 'inconstancy', 'pyritize', 'boltant']",750,134,104,62
0,graph4245.png,"['sclerotinia', 'encyclicals']",765,193,88,32
0,graph4246.png,['sclerotitic'],462,268,82,17
0,graph4247.png,"['L', 'stumpage', 'aposporous', 'tracheolaryngotomy']",133,123,134,77
0,graph4248.png,"['Z', 'D', 'G', 'leatherfish']",765,169,87,77
0,graph4249.png,"['vituperious', 'carburetors', 'poecilopoda', 'benzoxycamphor']",145,208,118,77
0,graph4250.png,"['M', 'maties', 'sanctionableness', 'silverboom']",729,216,120,77
0,graph4251.png,"['p', 'undutifulness']",148,246,101,47
0,graph4252.png,"['nonanalogic', 'bactericidin', 'retentiveness']",455,243,101,47
0,graph4253.png,[],,,,
0,graph4254.png,"['z', 'photometrical', 'balmlike']",428,237,103,47
0,graph4255.png,"['s', 'introductoriness', 'chuckleheaded']",426,117,114,62
0,graph4256.png,"['W', 'landolphia', 'verdi']",746,141,86,47
0,graph4257.png,"['X', 'corynebacterial', 'lysogenize']",710,192,111,47
0,graph4258.png,"['grounding', 'quadriseptate']",453,232,103,47
0,graph4259.png,"['lacertian', 'replod']",154,262,78,32
0,graph4260.png,[],,,,
0,graph4261.png,"['z', 'counterlife', 'slavered', 'tunnels']",130,172,87,62
0,graph4262.png,['bionditional'],144,137,92,17
0,graph4263.png,"['E', 'm', 'undangered', 'reddish']",150,227,93,62
0,graph4264.png,"['Y', 'evulsions']",778,238,80,47
0,graph4265.png,"['f', 'T', 'ultrazealous']",454,238,94,47
0,graph4266.png,[],,,,
0,graph4267.png,"['I', 'trullisatios']",748,175,86,47
0,graph4268.png,"['M', 'accommodators']",145,261,113,32
0,graph4269.png,"['s', 'v', 'zygophyceous', 'diiamb']",729,228,104,62
0,graph4270.png,"['d', 'r', 'martyrologe']",151,133,94,47
0,graph4271.png,"['Z', 'capability', 'ceremonialness']",427,215,111,62
0,graph4272.png,"['r', 'n', 'nonrateable']",145,239,94,47
0,graph4273.png,"['w', 'indifuscin']",443,245,82,47
0,graph4274.png,['hectostere'],152,136,87,17
0,graph4275.png,"['bucrane', 'champak', 'alternatively', 'suberin']",135,118,96,77
0,graph4276.png,['simonism'],762,262,81,17
0,graph4277.png,"['M', 'imparts', 'brickel', 'tediously']",763,128,79,62
0,graph4278.png,['thiochrome'],139,114,90,17
0,graph4279.png,"['e', 'k', 'p', 'telergically']",443,224,89,62
0,graph4280.png,"['episcopolatry', 'adipomatous']",143,183,100,32
0,graph4281.png,['difformity'],466,261,82,17
0,graph4282.png,"['q', 'calyptras']",156,191,80,32
0,graph4283.png,"['z', 'multifactor', 'divertingness', 'duracine']",744,181,101,77
0,graph4284.png,"['m', 'Y', 'x', 'secundipara']",764,138,95,77
0,graph4285.png,"['y', 'd', 'chorist']",785,176,72,62
0,graph4286.png,"['M', 'L', 'overnegligently', 'instantly']",730,215,111,77
0,graph4287.png,['bararite'],765,132,73,32
0,graph4288.png,"['z', 'twite']",777,123,59,47
0,graph4289.png,"['platymesocephalic', 'shrinkerg', 'inpush']",147,195,126,47
0,graph4290.png,['unconvicted'],736,198,94,17
0,graph4291.png,"['z', 'macrogamete', 'whitestone', 'closings']",144,180,103,62
0,graph4292.png,"['trant', 'interrhyming', 'horrifying']",750,231,98,47
0,graph4293.png,['tentamen'],436,255,82,32
0,graph4294.png,"['Y', 's', 'panostitis']",154,122,82,47
0,graph4295.png,['secessioner'],754,180,92,32
0,graph4296.png,"['q', 'H', 'aponeurotic']",142,183,93,47
0,graph4297.png,"['N', 'cinchonidia', 'laagering']",765,191,90,47
0,graph4298.png,"['w', 'oddments', 'graysby', 'furbishes']",756,164,83,77
0,graph4299.png,['feuing'],766,193,65,17
0,graph4300.png,"['q', 'x', 'demeaning', 'wirling']",741,129,90,62
0,graph4301.png,"['X', 'skelper']",139,129,70,32
0,graph4302.png,"['v', 'I', 'illecebration']",762,177,95,47
0,graph4303.png,['shallu'],464,250,78,32
0,graph4304.png,"['m', 'roofman']",770,124,79,47
0,graph4305.png,"['kryptomere', 'wagnerist', 'contraorbital']",139,221,97,62
0,graph4306.png,"['p', 'l', 'ornamentality', 'laziest']",737,208,103,77
0,graph4307.png,"['B', 'burgoyne', 'baltimorite']",757,181,88,47
0,graph4308.png,"['F', 'P', 'poverty']",781,128,72,47
0,graph4309.png,"['prognose', 'retrogressed']",156,190,96,47
0,graph4310.png,"['o', 'z', 'euglena']",143,175,74,62
0,graph4311.png,['folklorism'],441,269,82,17
0,graph4312.png,['wheezingly'],148,127,89,32
0,graph4313.png,"['v', 'D', 'frogfish']",767,123,71,62
0,graph4314.png,"['preinterrupt', 'inflatedly']",154,192,94,47
0,graph4315.png,['casette'],782,255,71,32
0,graph4316.png,['attaste'],462,277,69,17
0,graph4317.png,['reviviscence'],746,195,98,32
0,graph4318.png,['hallels'],142,194,66,32
0,graph4319.png,"['P', 'M', 'psychotaxis']",150,186,93,47
0,graph4320.png,"['B', 'z', 'rumpy']",786,176,66,47
0,graph4321.png,"['h', 'accerse']",147,240,72,47
0,graph4322.png,"['j', 'eptatretus']",746,185,86,32
0,graph4323.png,"['gnomologist', 'gridelin', 'trinketed']",758,124,95,62
0,graph4324.png,"['o', 'hosted']",143,264,68,32
0,graph4325.png,"['L', 'ascry', 'unbreathableness']",729,247,123,47
0,graph4326.png,"['M', 'imperishably', 'inaugurating', 'allocthonous']",761,175,98,77
0,graph4327.png,['gnomically'],748,192,88,32
0,graph4328.png,"['H', 'P', 'monolatry', 'misy']",766,115,84,62
0,graph4329.png,"['E', 'A', 'F', 'crayfishing']",761,230,88,62
0,graph4330.png,"['L', 'hydrometric', 'tricornute']",759,229,94,62
0,graph4331.png,"['m', 'C', 'allocable']",751,171,82,62
0,graph4332.png,[],,,,
0,graph4333.png,"['l', 'X', 'T', 'hopscotcher']",158,119,95,62
0,graph4334.png,[],,,,
0,graph4335.png,[],,,,
0,graph4336.png,['megaphonic'],736,271,95,17
0,graph4337.png,['harfang'],770,258,73,32
0,graph4338.png,['bluenoses'],460,259,84,32
0,graph4339.png,"['hoggie', 'inundated']",138,236,84,47
0,graph4340.png,"['p', 'c', 'r', 'warmful']",447,128,74,77
0,graph4341.png,['unblock'],469,253,74,32
0,graph4342.png,"['inkblots', 'paleogene', 'sarkit']",452,215,86,62
0,graph4343.png,"['spellbinds', 'bedunced']",141,246,84,47
0,graph4344.png,"['w', 'babblings', 'tidily']",764,117,87,62
0,graph4345.png,"['holiness', 'unsufferableness', 'quinquecentenary']",139,184,124,47
0,graph4346.png,"['C', 'barry', 'premeditatedly', 'screwing']",734,183,109,62
0,graph4347.png,['dimissory'],765,264,82,32
0,graph4348.png,"['g', 'G', 'polysided', 'beeherd']",440,229,81,62
0,graph4349.png,"['E', 'dyostyle']",756,138,76,32
0,graph4350.png,"['M', 'cornstarch', 'spartan', 'carat']",758,183,86,62
0,graph4351.png,"['t', 't', 'diospyraceous']",129,216,105,62
0,graph4352.png,"['velyarde', 'unsatiable', 'trenchwork']",136,176,90,62
0,graph4353.png,"['specialization', 'earreach', 'champine', 'fledglings']",428,216,101,77
0,graph4354.png,"['overexuberantly', 'hellos']",419,120,115,47
0,graph4355.png,"['unmisanthropical', 'mammatus', 'maillechort']",716,174,120,62
0,graph4356.png,"['glenn', 'transpassional']",725,120,106,47
0,graph4357.png,"['D', 'auget']",156,177,69,47
0,graph4358.png,[],,,,
0,graph4359.png,"['i', 'preimposing', 'eulogism']",763,249,95,47
0,graph4360.png,"['u', 'S', 'J', 'fipples']",463,135,67,77
0,graph4361.png,"['stolidness', 'metronymic']",743,172,93,47
0,graph4362.png,['doeling'],131,200,75,32
0,graph4363.png,"['Y', 'a', 'vicecomital']",741,184,91,47
0,graph4364.png,['wormless'],773,204,81,17
0,graph4365.png,"['vicontiels', 'aneuria']",460,123,81,32
0,graph4366.png,"['c', 'h', 'u', 'uneradicable']",130,226,98,62
0,graph4367.png,"['L', 'cataclysmal', 'ischiopodite']",130,232,94,62
0,graph4368.png,"['F', 'nibelung']",441,111,77,32
0,graph4369.png,[],,,,
0,graph4370.png,"['iceni', 'acrospiring', 'nitromannite', 'periodicals']",446,213,98,77
0,graph4371.png,"['brank', 'overrationally']",738,199,102,32
0,graph4372.png,"['malaanonang', 'uca']",144,192,102,32
0,graph4373.png,"['unshapely', 'schistose']",765,258,85,32
0,graph4374.png,"['Q', 'eavedropping', 'villote', 'preconspired']",454,134,102,62
0,graph4375.png,"['e', 'o', 'platosamine']",130,244,95,47
0,graph4376.png,"['wheezy', 'paraments']",453,130,88,32
0,graph4377.png,['formats'],134,122,72,17
0,graph4378.png,[],,,,
0,graph4379.png,"['u', 'M', 'aflight']",133,127,66,62
0,graph4380.png,"['beslipper', 'spital', 'monodromy']",458,129,93,47
0,graph4381.png,"['z', 'scuttock', 'corinthianism']",740,195,101,47
0,graph4382.png,"['W', 'D', 'pechili']",780,132,67,62
0,graph4383.png,"['C', 'shoddiness']",436,114,89,32
0,graph4384.png,"['I', 'V', 'h', 'neuk']",784,177,59,77
0,graph4385.png,"['z', 'bonnethead']",761,189,93,32
0,graph4386.png,['gastraneuria'],150,196,97,32
0,graph4387.png,"['g', 'p', 'Q', 'inobservable']",148,127,98,77
0,graph4388.png,"['boilery', 'seepier']",157,199,71,32
0,graph4389.png,['coursy'],155,245,67,32
0,graph4390.png,"['lateraling', 'akkadist', 'stratiomyiidae']",742,175,105,47
0,graph4391.png,['alcayde'],757,209,73,17
0,graph4392.png,"['h', 'o', 'ghorkhar', 'telotremata']",130,215,92,77
0,graph4393.png,['botonee'],142,189,75,32
0,graph4394.png,"['b', 'pyrotoxin']",135,249,80,32
0,graph4395.png,"['t', 'unscandalous']",731,231,106,47
0,graph4396.png,"['weightometer', 'guid', 'ploughgate', 'criteriology']",741,141,103,62
0,graph4397.png,"['Z', 'osculable', 'flummadiddle']",144,219,102,62
0,graph4398.png,"['q', 'x', 'o', 'reverer']",455,211,70,77
0,graph4399.png,"['calix', 'supplanter']",768,122,87,32
0,graph4400.png,"['w', 'malefaction']",146,194,92,32
0,graph4401.png,['truths'],140,138,64,17
0,graph4402.png,['octavic'],124,262,70,17
0,graph4403.png,['queerly'],154,264,71,32
0,graph4404.png,['countergabble'],426,270,105,17
0,graph4405.png,"['G', 'carabao']",461,127,74,32
0,graph4406.png,"['eppes', 'parallelogrammatic', 'wasplike']",130,226,130,62
0,graph4407.png,"['g', 'w', 'randing', 'distressingly']",735,141,96,77
0,graph4408.png,"['N', 'chooser', 'furring']",131,214,73,62
0,graph4409.png,"['H', 'improbative']",141,122,93,32
0,graph4410.png,"['v', 'whelklike', 'unmatched', 'imprinting']",148,183,90,62
0,graph4411.png,"['t', 'manto', 'yamamai']",753,124,80,62
0,graph4412.png,['undercrawl'],119,126,89,32
0,graph4413.png,"['w', 'H', 'vibrios']",131,122,67,47
0,graph4414.png,"['y', 'xenophobia']",745,129,92,32
0,graph4415.png,"['inebriant', 'trafficableness', 'antiferromagnet']",428,121,114,47
0,graph4416.png,"['t', 'athold', 'saw', 'proteosaurid']",752,173,96,62
0,graph4417.png,"['v', 'woodeny']",139,140,78,47
0,graph4418.png,['unparliamentary'],140,247,116,32
0,graph4419.png,"['S', 'exudatory', 'jerkily', 'misanalyzely']",737,172,98,62
0,graph4420.png,[],,,,
0,graph4421.png,"['gowks', 'semisevere']",145,244,91,47
0,graph4422.png,['sidebar'],786,259,71,32
0,graph4423.png,['boni'],798,198,56,32
0,graph4424.png,['fibres'],785,267,62,17
0,graph4425.png,"['K', 'benzonaphthol', 'supersensually']",724,178,108,47
0,graph4426.png,"['duffels', 'beliquoring', 'sulpharsenite']",745,187,101,47
0,graph4427.png,['waymen'],462,246,85,32
0,graph4428.png,"['R', 'V', 'unsingularly']",734,214,95,62
0,graph4429.png,"['d', 'z', 'arariba']",750,169,86,62
0,graph4430.png,"['checkrooms', 'revivifying']",439,115,93,32
0,graph4431.png,"['withholden', 'nonmolar', 'fidejussor', 'noncontributively']",738,170,120,77
0,graph4432.png,"['wisely', 'enringed', 'almoravid']",141,176,83,47
0,graph4433.png,[],,,,
0,graph4434.png,"['V', 'mangle', 'supercolossally', 'proprovost']",741,170,109,62
0,graph4435.png,"['Z', 'm', 'c', 'kickshaw']",725,179,117,77
0,graph4436.png,"['cyclostomatous', 'dentality', 'callable']",731,190,111,47
0,graph4437.png,"['e', 'Q', 'numerative']",433,132,91,62
0,graph4438.png,"['x', 'H', 'fractureproof', 'overcount']",134,179,98,62
0,graph4439.png,[],,,,
0,graph4440.png,"['bromeigon', 'ceilingwards', 'chlamydes']",759,130,96,47
0,graph4441.png,[],,,,
0,graph4442.png,['unadverse'],756,197,86,17
0,graph4443.png,"['jackye', 'cacophonize']",758,125,96,32
0,graph4444.png,['beanballs'],759,263,82,17
0,graph4445.png,"['neologization', 'aftmost', 'membranology']",723,178,108,62
0,graph4446.png,['merer'],149,261,64,17
0,graph4447.png,"['nonoffensively', 'hexadiyne']",736,142,106,32
