,sample_name,legend,xmin,ymin,width,height
0,graph3549.png,"['unloaders', 'rachialgia']",104,247,83,32
0,graph3550.png,['stamineal'],631,247,83,32
0,graph3551.png,"['r', 'gymnospore']",619,43,95,47
0,graph3552.png,"['inregister', 'noncursive', 'reirrigation', 'jubartas']",104,217,89,62
0,graph3553.png,['hucklebone'],104,145,91,32
0,graph3554.png,"['j', 'r', 'g', 'senegal']",104,202,73,77
0,graph3555.png,"['b', 'superstruction', 'prolapses']",609,137,106,47
0,graph3556.png,"['v', 'e', 'phratrial']",104,130,76,62
0,graph3557.png,"['noncircumspect', 'respite']",353,43,113,47
0,graph3558.png,"['g', 'I', 'armfuls']",104,43,71,62
0,graph3559.png,"['britten', 'unballasting', 'transplantability', 'pikeblennies']",104,43,115,62
0,graph3560.png,"['steelmen', 'lutetiums']",633,145,81,32
0,graph3561.png,"['U', 's', 'scrublike', 'irreligionism']",619,122,95,77
0,graph3562.png,"['N', 'binitarian']","[ 50.          47.95918367  45.91836735  43.87755102  41.83673469
  39.79591837  37.75510204  35.71428571  33.67346939  31.63265306
  29.59183673  27.55102041  25.51020408  23.46938776  21.42857143
  19.3877551   17.34693878  15.30612245  13.26530612  11.2244898
   9.18367347   7.14285714   5.10204082   3.06122449   1.02040816
  -1.02040816  -3.06122449  -5.10204082  -7.14285714  -9.18367347
 -11.2244898  -13.26530612 -15.30612245 -17.34693878 -19.3877551
 -21.42857143 -23.46938776 -25.51020408 -27.55102041 -29.59183673
 -31.63265306 -33.67346939 -35.71428571 -37.75510204 -39.79591837
 -41.83673469 -43.87755102 -45.91836735 -47.95918367 -50.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",95,77
0,graph3563.png,"['D', 'otiorhynchinae']",607,232,108,47
0,graph3564.png,['dissipatedly'],621,43,93,17
0,graph3565.png,"['C', 'postcentrum']",104,43,97,32
0,graph3566.png,"['f', 'L', 'whists']",649,130,66,62
0,graph3567.png,['nonrecipiency'],104,145,103,32
0,graph3568.png,"['q', 'H', 'a', 'vanisher']",638,122,77,77
0,graph3569.png,['sandbin'],104,247,74,32
0,graph3570.png,['foreassurance'],357,262,104,17
0,graph3571.png,"['precipitable', 'reillustrate', 'interterminal', 'nondiscussion']",611,43,104,77
0,graph3572.png,"['baptisia', 'unfailing', 'jirgah']",104,43,77,62
0,graph3573.png,"['b', 'G', 'U', 'typewriter']",359,202,100,77
0,graph3574.png,"['cherrystone', 'trenchmore', 'cyathophylloid', 'nonbodingly']",608,130,106,62
0,graph3575.png,"['H', 'h', 'insolite', 'phaseolus']",367,202,84,77
0,graph3576.png,"['x', 's', 'I', 'outsweepings']",104,122,102,77
0,graph3577.png,"['z', 'sweety']",104,232,87,47
0,graph3578.png,['misanthropical'],607,43,107,32
0,graph3579.png,"['U', 'Q', 'E', 'pseudepigraph']",606,122,108,77
0,graph3580.png,"['k', 'superpowered', 'disacquaint']",104,43,104,62
0,graph3581.png,"['loopist', 'mobbishness']",615,145,99,32
0,graph3582.png,"['dayshine', 'uniaxal', 'celery', 'thyreoidal']","[ 45.          43.16326531  41.32653061  39.48979592  37.65306122
  35.81632653  33.97959184  32.14285714  30.30612245  28.46938776
  26.63265306  24.79591837  22.95918367  21.12244898  19.28571429
  17.44897959  15.6122449   13.7755102   11.93877551  10.10204082
   8.26530612   6.42857143   4.59183673   2.75510204   0.91836735
  -0.91836735  -2.75510204  -4.59183673  -6.42857143  -8.26530612
 -10.10204082 -11.93877551 -13.7755102  -15.6122449  -17.44897959
 -19.28571429 -21.12244898 -22.95918367 -24.79591837 -26.63265306
 -28.46938776 -30.30612245 -32.14285714 -33.97959184 -35.81632653
 -37.65306122 -39.48979592 -41.32653061 -43.16326531 -45.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",99,32
0,graph3583.png,"['chatteration', 'unfoilable']",620,232,95,47
0,graph3584.png,['allylene'],641,247,73,32
0,graph3585.png,"['s', 'truckings']",369,232,80,47
0,graph3586.png,"['h', 'syntypicism']",621,137,93,47
0,graph3587.png,"['gurts', 'oy', 'otolithus']",104,43,77,62
0,graph3588.png,"['i', 'v', 'asop', 'skeletonweed']",612,43,102,62
0,graph3589.png,"['jails', 'totaled']",375,247,69,32
0,graph3590.png,"['aspectual', 'dentonasal', 'radiotoxemia', 'protobranchiata']",601,217,113,62
0,graph3591.png,"['semicontradiction', 'cholesterinemia']",592,43,122,32
0,graph3592.png,['nucleosynthesis'],601,145,113,32
0,graph3593.png,['autoecious'],104,43,88,32
0,graph3594.png,"['t', 'O', 'nonspiritualness', 'tackleman']",104,43,115,62
0,graph3595.png,"['breastplough', 'reinstitution', 'deys', 'isopedine']",104,217,99,62
0,graph3596.png,['tramell'],645,152,69,17
0,graph3597.png,['viroses'],635,247,79,32
0,graph3598.png,"['unechoed', 'resistiveness', 'protogenesis']","[-45.         -43.16326531 -41.32653061 -39.48979592 -37.65306122
 -35.81632653 -33.97959184 -32.14285714 -30.30612245 -28.46938776
 -26.63265306 -24.79591837 -22.95918367 -21.12244898 -19.28571429
 -17.44897959 -15.6122449  -13.7755102  -11.93877551 -10.10204082
  -8.26530612  -6.42857143  -4.59183673  -2.75510204  -0.91836735
   0.91836735   2.75510204   4.59183673   6.42857143   8.26530612
  10.10204082  11.93877551  13.7755102   15.6122449   17.44897959
  19.28571429  21.12244898  22.95918367  24.79591837  26.63265306
  28.46938776  30.30612245  32.14285714  33.97959184  35.81632653
  37.65306122  39.48979592  41.32653061  43.16326531  45.        ]","[ 3.          3.20408163  3.40816327  3.6122449   3.81632653  4.02040816
  4.2244898   4.42857143  4.63265306  4.83673469  5.04081633  5.24489796
  5.44897959  5.65306122  5.85714286  6.06122449  6.26530612  6.46938776
  6.67346939  6.87755102  7.08163265  7.28571429  7.48979592  7.69387755
  7.89795918  8.10204082  8.30612245  8.51020408  8.71428571  8.91836735
  9.12244898  9.32653061  9.53061224  9.73469388  9.93877551 10.14285714
 10.34693878 10.55102041 10.75510204 10.95918367 11.16326531 11.36734694
 11.57142857 11.7755102  11.97959184 12.18367347 12.3877551  12.59183673
 12.79591837 13.        ]",79,32
0,graph3599.png,['grabbots'],"[-35.         -33.57142857 -32.14285714 -30.71428571 -29.28571429
 -27.85714286 -26.42857143 -25.         -23.57142857 -22.14285714
 -20.71428571 -19.28571429 -17.85714286 -16.42857143 -15.
 -13.57142857 -12.14285714 -10.71428571  -9.28571429  -7.85714286
  -6.42857143  -5.          -3.57142857  -2.14285714  -0.71428571
   0.71428571   2.14285714   3.57142857   5.           6.42857143
   7.85714286   9.28571429  10.71428571  12.14285714  13.57142857
  15.          16.42857143  17.85714286  19.28571429  20.71428571
  22.14285714  23.57142857  25.          26.42857143  27.85714286
  29.28571429  30.71428571  32.14285714  33.57142857  35.        ]","[ 2.          2.20408163  2.40816327  2.6122449   2.81632653  3.02040816
  3.2244898   3.42857143  3.63265306  3.83673469  4.04081633  4.24489796
  4.44897959  4.65306122  4.85714286  5.06122449  5.26530612  5.46938776
  5.67346939  5.87755102  6.08163265  6.28571429  6.48979592  6.69387755
  6.89795918  7.10204082  7.30612245  7.51020408  7.71428571  7.91836735
  8.12244898  8.32653061  8.53061224  8.73469388  8.93877551  9.14285714
  9.34693878  9.55102041  9.75510204  9.95918367 10.16326531 10.36734694
 10.57142857 10.7755102  10.97959184 11.18367347 11.3877551  11.59183673
 11.79591837 12.        ]",79,32
0,graph3600.png,"['edentata', 'diacodium']",629,247,85,32
0,graph3601.png,"['z', 's', 'thermionic']",627,137,87,47
0,graph3602.png,"['E', 'Q', 'limosi']",651,217,63,62
0,graph3603.png,['martyria'],104,145,76,32
0,graph3604.png,"['z', 'V', 'squaws', 'inconstant']",104,43,86,77
0,graph3605.png,"['t', 'H', 'V', 'osmosed']",370,217,78,62
0,graph3606.png,"['S', 'nontumultuous']",605,247,109,32
0,graph3607.png,"['e', 'warlessness', 'storm']",104,43,94,62
0,graph3608.png,['carrat'],377,43,64,17
0,graph3609.png,"['A', 'x', 'birchbark', 'pseudofeverish']",605,217,109,62
0,graph3610.png,"['heretrix', 'unsealer', 'taar']",104,43,77,62
0,graph3611.png,"['h', 'p', 'raguly']",104,232,65,47
0,graph3612.png,"['N', 'unborn']",645,43,69,32
0,graph3613.png,"['shunpikes', 'exploded']",104,43,84,32
0,graph3614.png,"['E', 's', 'neocomian']",104,137,88,47
0,graph3615.png,['lichenist'],104,262,76,17
0,graph3616.png,"['unsensitize', 'anthropopsychic']",352,247,116,32
0,graph3617.png,['ombrophilic'],104,247,92,32
0,graph3618.png,"['B', 'H', 'caesardom']",365,43,88,62
0,graph3619.png,"['scorpion', 'chaulmoograte']",104,43,108,32
0,graph3620.png,['meratia'],642,43,73,32
0,graph3621.png,"['o', 'debates']",104,43,74,32
0,graph3622.png,"['t', 'scrumple']",104,43,80,32
0,graph3623.png,['piety'],655,262,59,17
0,graph3624.png,['unleveled'],104,145,82,32
0,graph3625.png,['canicola'],372,43,75,32
0,graph3626.png,"['l', 'b', 'calathidia', 'ichneumonized']",355,43,109,62
0,graph3627.png,"['Y', 'crummed']",633,43,81,47
0,graph3628.png,['anticensorship'],104,43,106,32
0,graph3629.png,"['k', 'actualness', 'tradename']",626,43,88,62
0,graph3630.png,"['pseudarachnidan', 'glyptographer', 'slud', 'teletypewriters']",595,122,119,77
0,graph3631.png,['unsmokiness'],"[-15.         -14.3877551  -13.7755102  -13.16326531 -12.55102041
 -11.93877551 -11.32653061 -10.71428571 -10.10204082  -9.48979592
  -8.87755102  -8.26530612  -7.65306122  -7.04081633  -6.42857143
  -5.81632653  -5.20408163  -4.59183673  -3.97959184  -3.36734694
  -2.75510204  -2.14285714  -1.53061224  -0.91836735  -0.30612245
   0.30612245   0.91836735   1.53061224   2.14285714   2.75510204
   3.36734694   3.97959184   4.59183673   5.20408163   5.81632653
   6.42857143   7.04081633   7.65306122   8.26530612   8.87755102
   9.48979592  10.10204082  10.71428571  11.32653061  11.93877551
  12.55102041  13.16326531  13.7755102   14.3877551   15.        ]","[ 4.          4.20408163  4.40816327  4.6122449   4.81632653  5.02040816
  5.2244898   5.42857143  5.63265306  5.83673469  6.04081633  6.24489796
  6.44897959  6.65306122  6.85714286  7.06122449  7.26530612  7.46938776
  7.67346939  7.87755102  8.08163265  8.28571429  8.48979592  8.69387755
  8.89795918  9.10204082  9.30612245  9.51020408  9.71428571  9.91836735
 10.12244898 10.32653061 10.53061224 10.73469388 10.93877551 11.14285714
 11.34693878 11.55102041 11.75510204 11.95918367 12.16326531 12.36734694
 12.57142857 12.7755102  12.97959184 13.18367347 13.3877551  13.59183673
 13.79591837 14.        ]",119,77
0,graph3632.png,"['preimmigration', 'symphonize', 'estadel']",104,217,110,62
0,graph3633.png,"['I', 'A', 'quencher']",104,43,81,47
0,graph3634.png,"['unguileful', 'ghrush', 'epimanikion', 'towheaded']",362,43,95,62
0,graph3635.png,['psyches'],104,43,78,32
0,graph3636.png,"['h', 'i', 'W', 'untamable']",104,122,87,77
0,graph3637.png,"['espousage', 'jauncing', 'cdg']",627,137,87,47
0,graph3638.png,"['Y', 'F', 'endoenteritis', 'peerdom']",360,217,99,62
0,graph3639.png,"['s', 'V', 'T', 'aristos']",647,130,67,62
0,graph3640.png,"['C', 'o', 'legalese', 'diminishable']",104,202,97,77
0,graph3641.png,"['L', 'poojah']",104,43,68,47
0,graph3642.png,"['T', 'a', 'scurvily']",104,43,72,47
0,graph3643.png,"['delphinia', 'teratogenous', 'polydomous']",104,43,100,62
0,graph3644.png,"['C', 't', 'sesquicentennial']",597,43,117,62
0,graph3645.png,"['S', 'h', 'souffl']",379,43,61,47
0,graph3646.png,"['intraligamentous', 'osteoids', 'amidogen']","[-25.         -23.97959184 -22.95918367 -21.93877551 -20.91836735
 -19.89795918 -18.87755102 -17.85714286 -16.83673469 -15.81632653
 -14.79591837 -13.7755102  -12.75510204 -11.73469388 -10.71428571
  -9.69387755  -8.67346939  -7.65306122  -6.63265306  -5.6122449
  -4.59183673  -3.57142857  -2.55102041  -1.53061224  -0.51020408
   0.51020408   1.53061224   2.55102041   3.57142857   4.59183673
   5.6122449    6.63265306   7.65306122   8.67346939   9.69387755
  10.71428571  11.73469388  12.75510204  13.7755102   14.79591837
  15.81632653  16.83673469  17.85714286  18.87755102  19.89795918
  20.91836735  21.93877551  22.95918367  23.97959184  25.        ]","[-3.         -2.79591837 -2.59183673 -2.3877551  -2.18367347 -1.97959184
 -1.7755102  -1.57142857 -1.36734694 -1.16326531 -0.95918367 -0.75510204
 -0.55102041 -0.34693878 -0.14285714  0.06122449  0.26530612  0.46938776
  0.67346939  0.87755102  1.08163265  1.28571429  1.48979592  1.69387755
  1.89795918  2.10204082  2.30612245  2.51020408  2.71428571  2.91836735
  3.12244898  3.32653061  3.53061224  3.73469388  3.93877551  4.14285714
  4.34693878  4.55102041  4.75510204  4.95918367  5.16326531  5.36734694
  5.57142857  5.7755102   5.97959184  6.18367347  6.3877551   6.59183673
  6.79591837  7.        ]",61,47
0,graph3647.png,"['sins', 'wrynecked']",104,137,87,47
0,graph3648.png,"['Z', 'marginiform']",104,247,94,32
0,graph3649.png,"['k', 'g', 'c', 'pushdowns']",624,43,90,77
0,graph3650.png,"['O', 'playwear']",104,145,79,32
0,graph3651.png,['somewhatness'],607,145,108,32
0,graph3652.png,"['i', 'fractionise']",104,43,86,32
0,graph3653.png,"['i', 'X', 'alation', 'tigon']",646,130,68,62
0,graph3654.png,['regularity'],368,262,82,17
0,graph3655.png,"['g', 'n', 'A', 'sisyphean']",630,43,84,62
0,graph3656.png,"['K', 'allophyle', 'plantator']",370,217,79,62
0,graph3657.png,"['L', 'postpeduncular', 'notifier', 'reorganize']",104,43,111,77
0,graph3658.png,"['k', 'allegorism', 'nonexcepting']","[-50.         -47.95918367 -45.91836735 -43.87755102 -41.83673469
 -39.79591837 -37.75510204 -35.71428571 -33.67346939 -31.63265306
 -29.59183673 -27.55102041 -25.51020408 -23.46938776 -21.42857143
 -19.3877551  -17.34693878 -15.30612245 -13.26530612 -11.2244898
  -9.18367347  -7.14285714  -5.10204082  -3.06122449  -1.02040816
   1.02040816   3.06122449   5.10204082   7.14285714   9.18367347
  11.2244898   13.26530612  15.30612245  17.34693878  19.3877551
  21.42857143  23.46938776  25.51020408  27.55102041  29.59183673
  31.63265306  33.67346939  35.71428571  37.75510204  39.79591837
  41.83673469  43.87755102  45.91836735  47.95918367  50.        ]","[ 4.          4.20408163  4.40816327  4.6122449   4.81632653  5.02040816
  5.2244898   5.42857143  5.63265306  5.83673469  6.04081633  6.24489796
  6.44897959  6.65306122  6.85714286  7.06122449  7.26530612  7.46938776
  7.67346939  7.87755102  8.08163265  8.28571429  8.48979592  8.69387755
  8.89795918  9.10204082  9.30612245  9.51020408  9.71428571  9.91836735
 10.12244898 10.32653061 10.53061224 10.73469388 10.93877551 11.14285714
 11.34693878 11.55102041 11.75510204 11.95918367 12.16326531 12.36734694
 12.57142857 12.7755102  12.97959184 13.18367347 13.3877551  13.59183673
 13.79591837 14.        ]",111,77
0,graph3659.png,"['aprocta', 'dentils', 'peptizers']",634,232,80,47
0,graph3660.png,"['B', 'l', 'overbravado']","[ 50.          47.95918367  45.91836735  43.87755102  41.83673469
  39.79591837  37.75510204  35.71428571  33.67346939  31.63265306
  29.59183673  27.55102041  25.51020408  23.46938776  21.42857143
  19.3877551   17.34693878  15.30612245  13.26530612  11.2244898
   9.18367347   7.14285714   5.10204082   3.06122449   1.02040816
  -1.02040816  -3.06122449  -5.10204082  -7.14285714  -9.18367347
 -11.2244898  -13.26530612 -15.30612245 -17.34693878 -19.3877551
 -21.42857143 -23.46938776 -25.51020408 -27.55102041 -29.59183673
 -31.63265306 -33.67346939 -35.71428571 -37.75510204 -39.79591837
 -41.83673469 -43.87755102 -45.91836735 -47.95918367 -50.        ]","[ 5.          5.20408163  5.40816327  5.6122449   5.81632653  6.02040816
  6.2244898   6.42857143  6.63265306  6.83673469  7.04081633  7.24489796
  7.44897959  7.65306122  7.85714286  8.06122449  8.26530612  8.46938776
  8.67346939  8.87755102  9.08163265  9.28571429  9.48979592  9.69387755
  9.89795918 10.10204082 10.30612245 10.51020408 10.71428571 10.91836735
 11.12244898 11.32653061 11.53061224 11.73469388 11.93877551 12.14285714
 12.34693878 12.55102041 12.75510204 12.95918367 13.16326531 13.36734694
 13.57142857 13.7755102  13.97959184 14.18367347 14.3877551  14.59183673
 14.79591837 15.        ]",80,47
0,graph3661.png,['intercombat'],620,152,94,17
0,graph3662.png,"['o', 'reassemblage', 'blankish', 'behindhand']",104,122,103,77
0,graph3663.png,"['A', 'V', 'bismarckianism', 'hadith']",603,202,111,77
0,graph3664.png,"['t', 'p', 'retsinas']",104,43,73,47
0,graph3665.png,"['unoriginately', 'sidewash']",615,247,99,32
0,graph3666.png,"['j', 'resweeten', 'drakestone', 'cystelcosis']",365,43,89,62
0,graph3667.png,"['B', 'parring']",374,247,70,32
0,graph3668.png,"['f', 'florigen']","[-5.         -4.79591837 -4.59183673 -4.3877551  -4.18367347 -3.97959184
 -3.7755102  -3.57142857 -3.36734694 -3.16326531 -2.95918367 -2.75510204
 -2.55102041 -2.34693878 -2.14285714 -1.93877551 -1.73469388 -1.53061224
 -1.32653061 -1.12244898 -0.91836735 -0.71428571 -0.51020408 -0.30612245
 -0.10204082  0.10204082  0.30612245  0.51020408  0.71428571  0.91836735
  1.12244898  1.32653061  1.53061224  1.73469388  1.93877551  2.14285714
  2.34693878  2.55102041  2.75510204  2.95918367  3.16326531  3.36734694
  3.57142857  3.7755102   3.97959184  4.18367347  4.3877551   4.59183673
  4.79591837  5.        ]","[ 2.          2.20408163  2.40816327  2.6122449   2.81632653  3.02040816
  3.2244898   3.42857143  3.63265306  3.83673469  4.04081633  4.24489796
  4.44897959  4.65306122  4.85714286  5.06122449  5.26530612  5.46938776
  5.67346939  5.87755102  6.08163265  6.28571429  6.48979592  6.69387755
  6.89795918  7.10204082  7.30612245  7.51020408  7.71428571  7.91836735
  8.12244898  8.32653061  8.53061224  8.73469388  8.93877551  9.14285714
  9.34693878  9.55102041  9.75510204  9.95918367 10.16326531 10.36734694
 10.57142857 10.7755102  10.97959184 11.18367347 11.3877551  11.59183673
 11.79591837 12.        ]",70,32
0,graph3669.png,"['B', 'longwork']",104,232,79,47
0,graph3670.png,"['atwain', 'trismuses']",368,43,82,47
0,graph3671.png,['surginess'],633,145,81,32
0,graph3672.png,"['q', 'o', 'bacchii']",375,43,69,62
0,graph3673.png,['obloquy'],"[ 35.          33.57142857  32.14285714  30.71428571  29.28571429
  27.85714286  26.42857143  25.          23.57142857  22.14285714
  20.71428571  19.28571429  17.85714286  16.42857143  15.
  13.57142857  12.14285714  10.71428571   9.28571429   7.85714286
   6.42857143   5.           3.57142857   2.14285714   0.71428571
  -0.71428571  -2.14285714  -3.57142857  -5.          -6.42857143
  -7.85714286  -9.28571429 -10.71428571 -12.14285714 -13.57142857
 -15.         -16.42857143 -17.85714286 -19.28571429 -20.71428571
 -22.14285714 -23.57142857 -25.         -26.42857143 -27.85714286
 -29.28571429 -30.71428571 -32.14285714 -33.57142857 -35.        ]","[ 2.          2.20408163  2.40816327  2.6122449   2.81632653  3.02040816
  3.2244898   3.42857143  3.63265306  3.83673469  4.04081633  4.24489796
  4.44897959  4.65306122  4.85714286  5.06122449  5.26530612  5.46938776
  5.67346939  5.87755102  6.08163265  6.28571429  6.48979592  6.69387755
  6.89795918  7.10204082  7.30612245  7.51020408  7.71428571  7.91836735
  8.12244898  8.32653061  8.53061224  8.73469388  8.93877551  9.14285714
  9.34693878  9.55102041  9.75510204  9.95918367 10.16326531 10.36734694
 10.57142857 10.7755102  10.97959184 11.18367347 11.3877551  11.59183673
 11.79591837 12.        ]",69,62
0,graph3674.png,"['q', 'protechnical', 'propitiously']",362,43,95,62
0,graph3675.png,"['p', 'Q', 'phenix']",104,137,68,47
0,graph3676.png,"['catholicization', 'suzuki', 'retumble', 'caingua']",609,202,105,77
0,graph3677.png,"['launched', 'malingering', 'nonnescient']","[-0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0.
 -0. -0. -0. -0. -0. -0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]","[-1.         -0.79591837 -0.59183673 -0.3877551  -0.18367347  0.02040816
  0.2244898   0.42857143  0.63265306  0.83673469  1.04081633  1.24489796
  1.44897959  1.65306122  1.85714286  2.06122449  2.26530612  2.46938776
  2.67346939  2.87755102  3.08163265  3.28571429  3.48979592  3.69387755
  3.89795918  4.10204082  4.30612245  4.51020408  4.71428571  4.91836735
  5.12244898  5.32653061  5.53061224  5.73469388  5.93877551  6.14285714
  6.34693878  6.55102041  6.75510204  6.95918367  7.16326531  7.36734694
  7.57142857  7.7755102   7.97959184  8.18367347  8.3877551   8.59183673
  8.79591837  9.        ]",105,77
0,graph3678.png,"['agriochoeridae', 'acetone', 'startled']",355,217,108,62
0,graph3679.png,['nonimmigrant'],611,262,104,17
0,graph3680.png,"['X', 'erodable']",104,43,77,47
0,graph3681.png,"['C', 'productory']",627,137,88,47
0,graph3682.png,"['gaussian', 'unaccomplished', 'ecclesiastes']",104,43,114,62
0,graph3683.png,"['m', 'q', 'xvi', 'cabbagewood']",358,217,102,62
0,graph3684.png,"['M', 'Y', 'cyma']",653,137,61,47
0,graph3685.png,"['w', 'w', 'undyingly']","[-5.         -4.79591837 -4.59183673 -4.3877551  -4.18367347 -3.97959184
 -3.7755102  -3.57142857 -3.36734694 -3.16326531 -2.95918367 -2.75510204
 -2.55102041 -2.34693878 -2.14285714 -1.93877551 -1.73469388 -1.53061224
 -1.32653061 -1.12244898 -0.91836735 -0.71428571 -0.51020408 -0.30612245
 -0.10204082  0.10204082  0.30612245  0.51020408  0.71428571  0.91836735
  1.12244898  1.32653061  1.53061224  1.73469388  1.93877551  2.14285714
  2.34693878  2.55102041  2.75510204  2.95918367  3.16326531  3.36734694
  3.57142857  3.7755102   3.97959184  4.18367347  4.3877551   4.59183673
  4.79591837  5.        ]","[ 3.          3.20408163  3.40816327  3.6122449   3.81632653  4.02040816
  4.2244898   4.42857143  4.63265306  4.83673469  5.04081633  5.24489796
  5.44897959  5.65306122  5.85714286  6.06122449  6.26530612  6.46938776
  6.67346939  6.87755102  7.08163265  7.28571429  7.48979592  7.69387755
  7.89795918  8.10204082  8.30612245  8.51020408  8.71428571  8.91836735
  9.12244898  9.32653061  9.53061224  9.73469388  9.93877551 10.14285714
 10.34693878 10.55102041 10.75510204 10.95918367 11.16326531 11.36734694
 11.57142857 11.7755102  11.97959184 12.18367347 12.3877551  12.59183673
 12.79591837 13.        ]",61,47
0,graph3686.png,['scarcely'],636,145,78,32
0,graph3687.png,['punished'],635,43,80,32
0,graph3688.png,"['interpretive', 'noodled', 'immortalise', 'cassumuniar']",104,202,97,77
0,graph3689.png,"['ochozoma', 'caroid']",630,43,84,32
0,graph3690.png,"['I', 'incognoscible', 'peonages', 'undervillain']",104,130,101,62
0,graph3691.png,"['phone', 'anfractuous', 'gymslip']","[-50.         -47.95918367 -45.91836735 -43.87755102 -41.83673469
 -39.79591837 -37.75510204 -35.71428571 -33.67346939 -31.63265306
 -29.59183673 -27.55102041 -25.51020408 -23.46938776 -21.42857143
 -19.3877551  -17.34693878 -15.30612245 -13.26530612 -11.2244898
  -9.18367347  -7.14285714  -5.10204082  -3.06122449  -1.02040816
   1.02040816   3.06122449   5.10204082   7.14285714   9.18367347
  11.2244898   13.26530612  15.30612245  17.34693878  19.3877551
  21.42857143  23.46938776  25.51020408  27.55102041  29.59183673
  31.63265306  33.67346939  35.71428571  37.75510204  39.79591837
  41.83673469  43.87755102  45.91836735  47.95918367  50.        ]","[ 4.          4.20408163  4.40816327  4.6122449   4.81632653  5.02040816
  5.2244898   5.42857143  5.63265306  5.83673469  6.04081633  6.24489796
  6.44897959  6.65306122  6.85714286  7.06122449  7.26530612  7.46938776
  7.67346939  7.87755102  8.08163265  8.28571429  8.48979592  8.69387755
  8.89795918  9.10204082  9.30612245  9.51020408  9.71428571  9.91836735
 10.12244898 10.32653061 10.53061224 10.73469388 10.93877551 11.14285714
 11.34693878 11.55102041 11.75510204 11.95918367 12.16326531 12.36734694
 12.57142857 12.7755102  12.97959184 13.18367347 13.3877551  13.59183673
 13.79591837 14.        ]",101,62
0,graph3692.png,"['proboscidal', 'disaccharose', 'radiotelephones', 'ineffervescibility']",599,122,115,77
0,graph3693.png,"['propagandist', 'tungate']",615,43,99,32
0,graph3694.png,"['u', 'r', 'ichthyolatry']",621,43,93,47
0,graph3695.png,"['k', 'sectoral']",104,247,74,32
0,graph3696.png,"['Z', 'crankiness']",104,232,87,47
0,graph3697.png,"['T', 'Z', 'rubbernose', 'saltarello']",624,130,90,62
0,graph3698.png,"['X', 'vasodilatin']",104,145,88,32
0,graph3699.png,"['unorn', 'matchboarding', 'subtribual', 'calumniate']",104,130,109,62
0,graph3700.png,"['R', 'y', 'exine', 'staphylion']",367,217,85,62
0,graph3701.png,"['c', 'galenic']",104,232,70,47
0,graph3702.png,['subautomatically'],350,43,119,32
0,graph3703.png,"['s', 'F', 'L', 'fanga']",375,202,69,77
0,graph3704.png,['permeable'],104,262,87,17
0,graph3705.png,"['Y', 'pothecary', 'alteza', 'uncraftiness']",619,122,95,77
0,graph3706.png,"['V', 'chlamydes']",104,43,87,32
0,graph3707.png,"['h', 'L', 'marvelry', 'chincha']",636,217,78,62
0,graph3708.png,['antepenuit'],626,152,88,17
0,graph3709.png,"['R', 'Z', 'unbundle']",369,217,81,62
0,graph3710.png,"['H', 'j', 'ergonomically', 'cysterethism']",104,217,103,62
0,graph3711.png,"['i', 'O', 'lethargies', 'flamandization']",607,43,107,77
0,graph3712.png,"['v', 'B', 'prizetaker']",631,232,84,47
0,graph3713.png,['niggerhead'],104,262,90,17
0,graph3714.png,['stormfulness'],617,145,98,32
0,graph3715.png,['monosexuality'],104,247,106,32
0,graph3716.png,"['f', 'unpeeled', 'pregeminum', 'algraphy']",617,202,97,77
0,graph3717.png,['ringers'],104,262,69,17
0,graph3718.png,"['A', 'shreds']",647,43,67,47
0,graph3719.png,"['indention', 'rehoused']",634,145,81,32
0,graph3720.png,"['anteflexed', 'opthalmic', 'extraphysical']",104,130,100,62
0,graph3721.png,['pepped'],643,145,71,32
0,graph3722.png,"['tracheal', 'fait']",639,137,75,47
0,graph3723.png,['stiffing'],638,247,76,32
0,graph3724.png,"['redesignating', 'dejeration', 'bantamize']",104,137,102,47
